procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 129206816  63884 326920    0    0     0  1788 3989 22970  1  0 96  3  0
 0  1      0 129206664  64068 327336    0    0     0   784 4734 23593  1  0 96  3  0
 0  1      0 129206712  64252 327424    0    0     0   824 3860 20992  1  0 96  3  0
 0  2      0 129206336  64416 327660    0    0     0   616 3897 18921  1  0 96  3  0
 0  1      0 129205824  64620 327860    0    0     0   748 4069 23140  1  0 96  3  0
 0  1      0 129205184  64812 328044    0    0     0   748 3774 21336  1  0 96  3  0
 1  1      0 129204560  64960 328124    0    0     0   708 3795 21048  1  0 96  3  0
 0  1      0 129204440  65084 328144    0    0     0   652 3698 20849  1  0 96  3  0
 1  1      0 129204336  65236 328040    0    0     0   732 3958 23378  1  0 96  3  0
 0  1      0 129203000  65356 328612    0    0     0   660 3695 20971  1  0 96  3  0
 0  1      0 129202984  65468 328752    0    0     0   732 3795 21058  1  0 96  3  0
 0  1      0 129203232  65588 328856    0    0     0   636 3699 19119  1  1 96  3  0
 1  1      0 129202832  65676 328976    0    0     0   760 3888 22932  1  1 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129202880  65828 329040    0    0     0   752 3820 23004  1  0 96  3  0
 0  2      0 129202216  65980 329296    0    0     0   764 3905 21247  1  0 96  3  0
 0  1      0 129202400  66108 329360    0    0     0   660 3615 20657  1  0 96  3  0
11  1      0 129203440  66240 329592    0    0     0   712 3887 22910  1  0 96  3  0
16  1      0 129203056  66352 329808    0    0     0   824 3953 24680  1  0 95  3  0
 1  1      0 129201776  66488 329936    0    0     0   732 3960 21945  1  0 96  3  0
 0  1      0 129202416  66608 330088    0    0     0  1656 3692 19139  1  0 96  3  0
 0  1      0 129202336  66736 330324    0    0     0   736 3850 21181  1  0 96  3  0
 0  1      0 129200528  66880 330540    0    0     0   760 3872 23039  1  1 96  3  0
 1  1      0 129200320  67000 330524    0    0     0   720 3803 21042  1  0 96  3  0
 0  1      0 129200608  67144 330904    0    0     0   680 3669 20816  1  0 96  3  0
 0  1      0 129201232  67264 330956    0    0     0   720 4060 20967  1  0 96  3  0
 0  1      0 129199416  67364 331296    0    0     0   724 3847 21122  1  0 96  3  0
 1  1      0 129198576  67496 331368    0    0     0   744 4172 23060  1  0 96  3  0
 0  2      0 129198792  67620 331460    0    0     0   712 3607 19107  1  0 96  3  0
 0  1      0 129198640  67740 331680    0    0     0   712 3980 23143  1  0 96  3  0
 0  2      0 129198640  67880 331632    0    0     0  1816 3719 19539  1  0 96  3  0
 0  1      0 129200160  68008 331956    0    0     0   704 3788 21198  1  0 96  3  0
 1  1      0 129199272  68144 331952    0    0     0   720 3740 23044  1  0 96  3  0
 0  2      0 129199568  68252 332220    0    0     0   680 3807 19256  1  0 96  3  0
11  1      0 129199472  68372 332404    0    0     0   724 3683 22713  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129198544  68492 332660    0    0     0   728 3811 21245  1  0 96  3  0
 1  1      0 129198272  68592 332836    0    0     0   732 3962 23053  1  0 95  3  0
 0  1      0 129197056  68732 333068    0    0     0   672 3729 19196  1  0 96  3  0
 0  1      0 129196432  68860 333172    0    0     0   712 7090 22972  1  0 96  3  0
 1  1      0 129194688  68984 333380    0    0     0   712 5392 19203  1  0 96  3  0
15  1      0 129193504  69120 333532    0    0     0   720 4570 22526  1  0 96  3  0
 0  1      0 129192696  69260 333676    0    0     0   716 4297 21558  1  0 96  3  0
 0  1      0 129192704  69368 333728    0    0     0   696 4047 20931  1  0 96  3  0
 0  2      0 129191312  69488 333940    0    0     0  1732 4403 19349  1  0 96  3  0
 1  1      0 129190944  69640 334124    0    0     0   744 4183 22959  1  0 96  3  0
 0  1      0 129190696  69748 334108    0    0     0   712 4215 21399  1  0 96  3  0
 1  1      0 129190032  69872 334444    0    0     0   724 3872 23077  1  0 96  3  0
 0  1      0 129190032  69976 334580    0    0     0  1796 4024 21466  1  0 96  3  0
 0  2      0 129188680  70096 334756    0    0     0  1804 3919 23314  1  0 96  3  0
 0  1      0 129188696  70220 334672    0    0     0   692 3902 21198  1  0 96  3  0
 0  1      0 129188696  70352 334968    0    0     0   724 3816 20816  1  0 96  3  0
 0  1      0 129189344  70452 334896    0    0     0   644 3738 18297  1  0 96  3  0
 0  1      0 129188952  70592 334772    0    0     0   772 3958 22905  1  0 96  3  0
 1  1      0 129189056  70728 335508    0    0     0   732 3996 21365  1  0 96  3  0
 0  1      0 129189248  70848 335604    0    0     0   684 3826 21141  1  0 96  3  0
 0  2      0 129188864  70956 335684    0    0     0   696 3727 20755  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129189160  71076 335820    0    0     0   748 3765 23020  1  0 96  3  0
 0  1      0 129187912  71196 336012    0    0     0   776 4081 23329  1  1 96  3  0
 0  2      0 129187408  71312 336076    0    0     0   672 3618 18932  1  0 96  3  0
 0  1      0 129187024  71408 336008    0    0     0   684 3759 20642  1  0 96  3  0
 0  1      0 129185928  71528 336444    0    0     0   732 3796 21154  1  0 96  3  0
 1  1      0 129186008  71652 336492    0    0     0   760 3960 23151  1  0 96  3  0
 0  1      0 129186240  71780 336460    0    0     0   728 3729 21125  1  0 96  3  0
 0  1      0 129186368  71904 336820    0    0     0   664 3770 21008  1  0 96  3  0
 0  1      0 129185456  72016 336844    0    0     0   716 3772 21068  1  0 96  3  0
 1  1      0 129185136  72132 337104    0    0     0   756 3844 21016  1  0 96  3  0
 0  2      0 129184384  72264 337116    0    0     0   764 3753 21057  1  0 96  3  0
 0  1      0 129183168  72368 337448    0    0     0   596 3674 18822  1  0 96  3  0
 0  1      0 129182784  72516 337536    0    0     0   736 3843 23025  1  0 96  3  0
 0  1      0 129183440  72652 337720    0    0     0   788 3937 23230  1  0 96  3  0
 0  1      0 129182688  72780 337840    0    0     0   664 3595 19034  1  0 96  3  0
 0  1      0 129182384  72892 337836    0    0     0   648 3831 20769  1  0 96  3  0
 1  1      0 129182384  73048 337684    0    0     0   776 3776 23169  1  0 96  3  0
 0  2      0 129182384  73196 338292    0    0     0   700 3931 19662  1  0 96  3  0
 0  1      0 129182056  73312 338496    0    0     0   668 3701 20788  1  0 96  3  0
 0  1      0 129182104  73440 338460    0    0     0   688 3814 20976  1  0 96  3  0
 0  1      0 129181120  73576 338776    0    0     0   768 3783 23154  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129181184  73708 338996    0    0     0   764 3860 21477  1  0 96  3  0
 0  1      0 129181312  73816 339140    0    0     0   628 3767 20739  1  1 96  3  0
 0  1      0 129181296  73964 339284    0    0     0   688 3753 20813  1  0 96  3  0
 0  1      0 129181136  74112 339192    0    0     0   740 3830 23255  1  0 96  3  0
 0  1      0 129180848  74248 339056    0    0     0   728 3942 21325  1  0 96  3  0
 0  1      0 129180968  74356 338948    0    0     0   708 3706 21006  1  0 96  3  0
 0  1      0 129181128  74496 339772    0    0     0   692 3774 20817  1  0 96  3  0
 0  1      0 129180648  74632 339904    0    0     0   728 3696 21103  1  0 96  3  0
 0  1      0 129179296  74768 340052    0    0     0   780 4093 22923  1  1 96  3  0
 0  1      0 129178704  74884 340008    0    0     0   644 4090 20812  1  0 96  3  0
 0  2      0 129178712  75000 340316    0    0     0  1756 4308 19522  1  0 96  3  0
 0  1      0 129178112  75132 340388    0    0     0   824 4491 25201  1  0 96  3  0
 0  2      0 129178592  75260 340488    0    0     0   720 3877 21474  1  0 96  3  0
 0  2      0 129177968  75372 340712    0    0     0   720 3704 20983  1  0 96  3  0
 0  1      0 129177536  75480 340664    0    0     0   636 3720 20667  1  0 96  3  0
 0  1      0 129177504  75600 340888    0    0     0   724 3903 23387  1  0 96  3  0
 1  1      0 129178144  75728 341168    0    0     0   804 3959 23338  1  0 96  3  0
 0  2      0 129178016  75840 341196    0    0     0   768 3749 21242  1  0 96  3  0
 0  1      0 129176896  75960 341092    0    0     0   608 3733 18959  1  0 96  3  0
 0  1      0 129176480  76088 341640    0    0     0   728 3746 21745  1  0 96  3  0
 0  1      0 129175264  76212 341668    0    0     0   768 3908 21142  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129175320  76332 341572    0    0     0   752 3714 22865  1  0 96  3  0
 0  1      0 129174192  76444 342172    0    0     0   748 3873 21121  1  0 96  3  0
 0  2      0 129173096  76544 342256    0    0     0   688 3556 18971  1  0 96  3  0
 0  2      0 129173232  76680 342344    0    0     0   696 3808 21130  1  0 96  3  0
 0  1      0 129171936  76808 342328    0    0     0  1724 3880 21190  1  0 96  3  0
 0  2      0 129171728  76944 342264    0    0     0   768 3856 21119  1  1 96  3  0
 0  2      0 129171104  77060 342148    0    0     0   608 3532 18614  1  0 96  3  0
 0  1      0 129172016  77188 343104    0    0     0   768 3886 23220  1  0 96  3  0
 0  2      0 129172032  77340 343312    0    0     0   796 3829 21466  1  0 96  3  0
 0  2      0 129172272  77464 343440    0    0     0   692 3789 21100  1  0 96  3  0
 1  1      0 129171400  77584 343592    0    0     0   664 3661 20809  1  0 96  3  0
 0  1      0 129171024  77700 343756    0    0     0   688 3886 21276  1  0 96  3  0
 0  1      0 129170320  77828 343716    0    0     0   724 3874 23002  1  0 96  3  0
 0  1      0 129170736  77976 344028    0    0     0   796 4044 21243  1  0 96  3  0
 0  1      0 129170616  78084 344140    0    0     0   656 3699 20935  1  0 96  3  0
 0  1      0 129169624  78208 344304    0    0     0   736 3907 21397  1  0 96  3  0
 0  1      0 129169440  78336 344328    0    0     0   680 3788 21064  1  0 96  3  0
 0  1      0 129169672  78484 344564    0    0     0   752 3901 23181  1  0 96  3  0
 0  1      0 129168896  78588 344704    0    0     0   672 3811 21043  1  0 96  3  0
 0  1      0 129169024  78712 344904    0    0     0   744 3877 21201  1  0 96  3  0
 0  1      0 129168512  78808 344992    0    0     0   708 3717 20987  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129168672  78928 344904    0    0     0   820 3904 23565  1  0 96  3  0
 0  1      0 129167688  79024 345428    0    0     0   688 3851 21006  1  0 96  3  0
 0  1      0 129167808  79144 345612    0    0     0   780 3849 23209  1  0 96  3  0
 0  2      0 129166848  79268 345620    0    0     0   960 3650 17265  1  0 96  3  0
 0  2      0 129166080  79404 345568    0    0     0   708 3870 21091  1  0 96  3  0
 0  1      0 129165568  79512 345468    0    0     0   720 3806 22987  1  0 96  3  0
 0  1      0 129165056  79652 345320    0    0     0   720 3829 21304  1  0 96  3  0
 0  1      0 129164800  79788 345184    0    0     0   668 3757 21072  1  0 96  3  0
 0  2      0 129163408  79916 346500    0    0     0   684 3737 19312  1  0 96  3  0
 1  1      0 129163200  80044 346636    0    0     0   708 3771 21258  1  0 96  3  0
 0  1      0 129163200  80184 346660    0    0     0   796 4835 25294  1  0 96  3  0
 0  1      0 129163216  80288 346944    0    0     0   688 4522 19245  1  0 96  3  0
 0  1      0 129162976  80408 347052    0    0     0   700 4041 20791  1  0 96  3  0
 0  2      0 129162336  80536 347116    0    0     0   728 3740 21368  1  0 96  3  0
 0  1      0 129162752  80648 347404    0    0     0   640 3623 20650  1  0 96  3  0
 3  1      0 129161152  80764 347472    0    0     0   776 3882 21271  1  0 96  3  0
 0  1      0 129162656  80884 347664    0    0     0   716 3746 21145  1  0 96  3  0
 0  1      0 129162144  81020 347900    0    0     0   664 3649 20525  1  0 96  3  0
 0  1      0 129161904  81136 347984    0    0     0   656 3783 20903  1  0 96  3  0
 0  2      0 129161888  81268 348032    0    0     0   764 3867 21325  1  0 96  3  0
15  1      0 129161272  81412 348336    0    0     0   768 3855 24586  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  1      0 129160768  81540 348388    0    0     0   712 4048 20592  1  1 96  3  0
 0  1      0 129160512  81664 348716    0    0     0   720 3815 19857  1  0 96  3  0
 0  1      0 129160128  81768 348860    0    0     0   776 3979 22858  1  1 95  3  0
 0  1      0 129160160  81912 349032    0    0     0   736 3806 23319  1  0 96  3  0
 0  1      0 129159680  82040 349088    0    0     0   704 3919 21106  1  0 96  3  0
 0  1      0 129159040  82160 348968    0    0     0   676 3698 18864  1  0 96  3  0
 0  1      0 129159016  82280 349612    0    0     0   796 3950 22897  1  0 96  3  0
 2  1      0 129158520  82408 349780    0    0     0   744 4083 21215  1  0 96  3  0
 0  1      0 129158480  82532 349844    0    0     0   704 4133 23013  1  0 96  3  0
 0  1      0 129158264  82656 350076    0    0     0   608 3760 17415  1  0 96  3  0
 0  1      0 129158984  82800 350212    0    0     0   760 4009 22924  1  0 96  3  0
 0  1      0 129158072  82928 350452    0    0     0   764 3985 23342  1  0 96  3  0
 1  1      0 129157840  83052 350488    0    0     0   716 3913 21308  1  0 96  3  0
 0  1      0 129157832  83176 350704    0    0     0   644 3866 21083  1  0 96  3  0
 0  1      0 129157816  83316 350624    0    0     0   800 3922 23019  1  1 96  3  0
 0  2      0 129156328  83420 351076    0    0     0   728 3929 21406  1  0 96  3  0
 0  1      0 129157064  83532 351248    0    0     0   768 3929 21064  1  0 96  3  0
 0  1      0 129156224  83628 351240    0    0     0   676 3892 20741  1  0 96  3  0
 0  1      0 129155376  83752 351552    0    0     0   776 4373 23408  1  0 96  3  0
 0  2      0 129155624  83904 351648    0    0     0   732 3909 21341  1  0 96  3  0
 0  1      0 129155872  84044 351548    0    0     0   728 4006 22769  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129155744  84168 351432    0    0     0   624 3718 18882  1  0 96  3  0
 1  1      0 129154072  84288 351312    0    0     0   736 4041 21434  1  0 96  3  0
 0  1      0 129152752  84428 352308    0    0     0   744 3792 23260  1  0 96  3  0
 1  1      0 129153360  84548 352488    0    0     0   768 4304 21378  1  0 96  3  0
 0  1      0 129153472  84668 352664    0    0     0   692 3807 20694  1  0 96  3  0
 0  1      0 129153096  84776 352700    0    0     0   704 3797 20799  1  0 96  3  0
 0  1      0 129152720  84900 352904    0    0     0   756 3886 23250  1  1 96  3  0
 0  1      0 129152536  85044 353192    0    0     0   744 3825 21069  1  0 96  3  0
 0  1      0 129151392  85144 353312    0    0     0   724 3823 21075  1  1 96  3  0
 0  1      0 129151920  85256 353488    0    0     0   636 3700 20791  1  0 96  3  0
 0  1      0 129151664  85372 353596    0    0     0   748 3726 21009  1  0 96  3  0
 0  1      0 129150912  85500 353680    0    0     0   804 3989 23382  1  1 96  3  0
 0  1      0 129150896  85600 353736    0    0     0   688 3973 20993  1  0 96  3  0
 0  1      0 129151608  85732 354048    0    0     0   696 4080 21043  1  0 96  3  0
 0  2      0 129151336  85856 354176    0    0     0   760 3767 21259  1  0 96  3  0
 0  1      0 129150496  85964 354280    0    0     0   704 3943 22988  1  0 96  3  0
 0  1      0 129149816  86064 354408    0    0     0   720 3843 21225  1  0 96  3  0
 0  2      0 129148288  86184 354404    0    0     0   740 3770 21177  1  0 96  3  0
 0  2      0 129148272  86296 354316    0    0     0   716 3781 21081  1  0 96  3  0
 0  1      0 129148368  86420 354240    0    0     0   728 7764 23005  1  0 96  3  0
 0  1      0 129147832  86532 354136    0    0     0   724 5925 21299  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129147352  86660 354048    0    0     0   760 4627 23284  1  0 96  3  0
 0  2      0 129145808  86764 353968    0    0     0   684 4132 21040  1  0 96  3  0
 0  1      0 129145768  86900 355764    0    0     0   760 4017 23090  1  0 96  3  0
 0  1      0 129145488  87024 355788    0    0     0   688 3708 21066  1  0 96  3  0
 1  1      0 129145088  87172 355892    0    0     0   812 4034 23666  1  0 96  3  0
 0  1      0 129145792  87312 356012    0    0     4   732 3614 20749  1  0 96  3  0
 0  2      0 129145312  87436 356044    0    0     0   740 3778 21308  1  0 96  3  0
 0  1      0 129145488  87572 356284    0    0     0   700 4473 23188  1  0 96  3  0
 0  1      0 129144576  87684 356500    0    0     0   724 4053 21303  1  0 96  3  0
 0  1      0 129145200  87804 356620    0    0     0   704 3768 21121  1  0 96  3  0
 1  1      0 129144384  87920 356716    0    0     0   688 3748 21176  1  0 96  3  0
 0  1      0 129143040  88048 356980    0    0     0   704 3891 21318  1  0 96  3  0
 0  1      0 129142768  88164 357016    0    0     0   676 3783 20987  1  0 96  3  0
 0  1      0 129142336  88296 357004    0    0     0  1796 4313 21354  1  0 96  3  0
 1  1      0 129142992  88420 357468    0    0     0   684 3722 21003  1  0 96  3  0
 0  1      0 129144096  88552 357520    0    0     0   712 3834 21184  1  0 96  3  0
 0  1      0 129143120  88668 357596    0    0     0   696 3778 21087  1  0 96  3  0
 0  1      0 129142480  88808 357532    0    0     0   808 3934 23249  1  0 96  3  0
 0  1      0 129143440  88924 357848    0    0     0   680 3974 21111  1  0 96  3  0
 0  1      0 129143056  89044 358016    0    0     0   700 3857 21185  1  0 96  3  0
 0  1      0 129142560  89164 358028    0    0     0   692 3880 21097  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 129142384  89272 358236    0    0     0   752 4007 23293  1  1 96  3  0
 0  1      0 129143456  89384 358240    0    0     0   716 4489 21259  1  0 96  3  0
 0  1      0 129142944  89508 358132    0    0     0   676 3817 21095  1  0 96  3  0
 1  1      0 129142320  89620 358020    0    0     0   696 3837 21112  1  0 96  3  0
 0  1      0 129140984  89756 358852    0    0     0   796 4491 21607  1  0 96  3  0
 0  1      0 129140536  89900 358908    0    0     0   776 3928 23062  1  0 96  3  0
 0  1      0 129140312  90024 358948    0    0     0   692 3766 21273  1  0 96  3  0
 0  2      0 129140608  90136 358992    0    0     0   628 3701 18985  1  0 96  3  0
 0  1      0 129140448  90288 359164    0    0     0   744 3853 22986  1  0 96  3  0
 0  1      0 129139456  90380 359180    0    0     0   752 3864 21398  1  0 96  3  0
 1  1      0 129139808  90508 359160    0    0     0   692 3933 22992  1  0 96  3  0
 0  1      0 129139632  90612 359608    0    0     0   756 4358 21008  1  0 96  3  0
 0  1      0 129139848  90748 359696    0    0     0   748 4300 21282  1  0 96  3  0
 1  1      0 129140144  90896 359816    0    0     0   752 4556 22952  1  0 96  3  0
 0  1      0 129139088  91000 359848    0    0     0   720 4018 21138  1  0 96  3  0
 0  1      0 129139160  91112 360096    0    0     0   676 3754 18863  1  0 96  3  0
 0  1      0 129139520  91216 360104    0    0     0   708 3706 21060  1  0 96  3  0
 0  2      0 129138360  91328 360480    0    0     0   740 3782 21251  1  0 96  3  0
 0  1      0 129137200  91468 360556    0    0     0   740 3886 23183  1  0 96  3  0
18  1      0 129137648  91580 360748    0    0     0   672 3699 20376  1  0 96  3  0
 0  1      0 129137480  91696 360888    0    0     0   708 3753 21690  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129137232  91836 360920    0    0     4   756 4013 23343  1  0 96  3  0
 0  1      0 129138072  91948 361080    0    0     0   820 3849 23337  1  0 96  3  0
 0  1      0 129138408  92064 361080    0    0     0  1676 3705 18753  1  0 96  3  0
 0  2      0 129137936  92172 361404    0    0     0   752 3736 21274  1  0 96  3  0
 0  1      0 129137600  92272 361544    0    0     0   732 3880 21274  1  0 96  3  0
 0  1      0 129137456  92392 361672    0    0     0   740 3762 23043  1  0 96  3  0
 0  1      0 129137240  92520 361608    0    0     0   628 3647 18811  1  0 96  3  0
 0  1      0 129136864  92628 361968    0    0     0   724 3781 21206  1  0 96  3  0
 0  1      0 129136928  92736 362024    0    0     0   676 3737 20759  1  0 96  3  0
 0  2      0 129136896  92844 362248    0    0     0   772 3768 21337  1  0 96  3  0
 0  1      0 129136384  92960 362356    0    0     0   732 3906 22992  1  0 96  3  0
 0  1      0 129137248  93064 362572    0    0     0   700 3863 21159  1  0 96  3  0
 0  1      0 129136864  93168 362676    0    0     0  1744 3791 19544  1  0 96  3  0
 0  1      0 129136552  93288 362720    0    0     0   684 3738 21122  1  0 96  3  0
 0  1      0 129135752  93408 362772    0    0     0   732 3820 21062  1  0 96  3  0
 0  1      0 129136128  93520 362652    0    0     0   764 3778 21581  1  0 96  3  0
 0  1      0 129135624  93616 362556    0    0     0   660 3702 20795  1  0 96  3  0
 0  1      0 129135600  93716 363216    0    0     0   716 3769 21110  1  0 96  3  0
 0  1      0 129134560  93832 363408    0    0     0   716 3878 21175  1  0 96  3  0
 1  1      0 129134432  93924 363344    0    0     0   756 3707 21223  1  0 96  3  0
 0  1      0 129133968  94064 363204    0    0     0   744 3835 22913  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129133440  94164 363960    0    0     0   660 4063 21344  1  0 96  3  0
 0  1      0 129133232  94300 364044    0    0     0   760 4029 21154  1  0 96  3  0
 0  1      0 129133248  94408 364172    0    0     0   696 3695 20816  1  0 96  3  0
 0  1      0 129133104  94540 364364    0    0     0   800 3943 23271  1  0 96  3  0
 0  1      0 129132624  94632 364396    0    0     0   692 3936 21243  1  0 96  3  0
 0  1      0 129131872  94752 364816    0    0     0   660 3762 18879  1  0 96  3  0
 1  1      0 129132000  94892 364908    0    0     0   696 3772 21116  1  0 96  3  0
 0  1      0 129130912  95028 365080    0    0     0   732 3983 23332  1  1 96  3  0
15  1      0 129132032  95140 365316    0    0     0   696 3714 20574  1  0 96  3  0
 0  1      0 129131776  95236 365420    0    0     0   688 3720 19699  1  0 96  3  0
 0  1      0 129132064  95340 365316    0    0     0  1728 3831 21038  1  0 96  3  0
 0  2      0 129130304  95440 365840    0    0     0   776 3919 21327  1  0 96  3  0
 0  1      0 129130600  95556 365920    0    0     0   728 4117 23064  1  1 96  3  0
 0  1      0 129130848  95664 365936    0    0     0   724 4446 21480  1  0 96  3  0
 1  1      0 129130688  95756 365860    0    0     0   712 4326 21142  1  0 96  3  0
 0  1      0 129130480  95884 366448    0    0     0   756 4023 23048  1  1 96  3  0
 0  1      0 129129968  95992 366608    0    0     0   748 3830 21435  1  0 96  3  0
 1  2      0 129129712  96084 366680    0    0     0   700 3720 20967  1  0 96  3  0
 0  1      0 129128656  96176 366968    0    0     0   736 3938 23059  1  0 96  3  0
 1  1      0 129128704  96308 367012    0    0     0   728 3856 21472  1  0 96  3  0
 5  0      0 129128832  96404 367128    0    0     0   740 4022 21519  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129128832  96504 367360    0    0     0   616 3954 20778  1  0 96  3  0
 0  2      0 129127984  96752 367524    0    0   140   704 3831 21033  1  0 96  3  0
 0  1      0 129127848  96844 367572    0    0   108   664 3866 19245  1  0 95  3  0
 1  1      0 129126128  96976 367956    0    0     0   804 3865 21180  1  0 96  3  0
 0  1      0 129125760  97104 368116    0    0     0   696 3973 20992  1  0 96  3  0
 0  1      0 129125456  97260 368200    0    0     0   692 3853 21064  1  0 96  3  0
 0  1      0 129125000  97364 368188    0    0     0   736 3845 23156  1  0 96  3  0
 0  2      0 129123472  97468 368588    0    0     0   772 4088 21437  1  1 96  3  0
 0  1      0 129124000  97564 368764    0    0     0   672 3823 20854  1  0 96  3  0
 0  1      0 129123912  97712 368788    0    0     0   696 3824 20919  1  0 96  3  0
 1  2      0 129122632  97836 368952    0    0     0   764 3840 21331  1  0 96  3  0
 0  1      0 129122736  97972 369248    0    0     0   736 3977 23120  1  0 96  3  0
 0  1      0 129122000  98064 369188    0    0     0  1692 3733 19135  1  0 96  3  0
 0  2      0 129121824  98148 369524    0    0     0   684 3733 21008  1  0 96  3  0
 0  1      0 129120328  98264 369704    0    0     0   780 3919 23386  1  0 96  3  0
 0  1      0 129120192  98388 369796    0    0     0   756 4031 21599  1  0 96  3  0
 0  1      0 129120208  98484 370036    0    0     0   676 3686 21123  1  0 96  3  0
 0  2      0 129119200  98620 370192    0    0     0   720 3925 21078  1  0 96  3  0
 0  1      0 129118960  98720 370332    0    0     0  1780 4045 21473  1  0 96  3  0
 1  1      0 129118112  98848 370484    0    0     0   740 3981 22947  1  0 96  3  0
 0  1      0 129118240  98908 370440    0    0     0   696 3719 21148  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129117248  98956 370912    0    0     0   708 3944 21450  1  0 96  3  0
 0  2      0 129116368  99060 371064    0    0     0   760 3792 23306  1  0 96  3  0
 0  1      0 129117560  99168 371140    0    0     0  1740 4359 23268  1  0 96  3  0
 0  1      0 129117168  99280 371140    0    0     0   740 3815 19893  1  0 96  3  0
 0  1      0 129116400  99360 371464    0    0     0   820 3911 23220  1  0 96  3  0
 0  1      0 129114960  99508 371476    0    0     0   704 3662 21104  1  0 96  3  0
 0  1      0 129114720  99632 371968    0    0     0   804 3948 23510  1  0 96  3  0
 0  1      0 129113808  99724 372076    0    0     0   752 3909 21411  1  0 96  3  0
 0  1      0 129114432  99836 372084    0    0     0   688 3757 20930  1  0 96  3  0
 0  1      0 129114240  99972 372420    0    0     0   720 3687 20990  1  0 96  3  0
 0  1      0 129112760 100072 372752    0    0     0  1860 4152 23560  1  1 96  3  0
 0  1      0 129112672 100164 372792    0    0     0   644 3662 21005  1  0 96  3  0
 0  1      0 129112072 100252 373048    0    0     0   736 3758 21020  1  0 96  3  0
 0  2      0 129111504 100352 373132    0    0     0   740 3616 19129  1  0 96  3  0
 0  1      0 129112896 100400 373364    0    0     0   760 4240 23356  1  0 96  3  0
 0  2      0 129112880 100472 373356    0    0     0   936 3929 17521  1  0 96  3  0
 0  2      0 129111336 100548 373628    0    0     0   792 4134 23371  1  0 96  3  0
 0  1      0 129111496 100604 373692    0    0     0   704 3836 21214  1  0 96  3  0
 1  1      0 129111288 100648 373664    0    0     0   752 3868 23127  1  0 96  3  0
 0  1      0 129111152 100728 374072    0    0     0   824 3839 23433  1  0 96  3  0
 0  1      0 129111912 100812 374224    0    0     0   752 3834 23210  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129111120 100856 374348    0    0     0   688 3912 19109  1  0 96  3  0
 0  2      0 129111368 100912 374608    0    0     0   756 3966 23270  1  0 96  3  0
 0  1      0 129111792 100968 374628    0    0     0   740 3759 22839  1  0 96  3  0
 0  2      0 129110672 101028 374904    0    0     0   748 3971 21454  1  0 96  3  0
 0  1      0 129109808 101108 375048    0    0     0   736 3832 25042  1  1 96  3  0
 0  1      0 129110608 101160 375164    0    0     0   728 3837 21210  1  0 96  3  0
