procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 129306544  10236 293168    0    0     0     0 10269 1459074 33 13 55  0  0
16  0      0 129306896  10236 293192    0    0     0    32 11809 1436799 33 13 55  0  0
17  0      0 129306768  10236 293216    0    0     0     0 11157 1466898 33 13 54  0  0
21  0      0 129306128  10236 293228    0    0     0     0 11337 1446242 33 13 55  0  0
17  1      0 129306368  10244 293108    0    0     0    12 11430 1475495 32 13 54  0  0
18  0      0 129306776  10244 293180    0    0     0     0 10412 1462810 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129307752  10244 293224    0    0     0     0 10059 1477194 33 13 55  0  0
21  0      0 129307104  10244 293224    0    0     0    20 10416 1498588 33 13 55  0  0
16  0      0 129306376  10244 293232    0    0     0     0 10419 1500071 33 13 55  0  0
19  1      0 129306704  10252 293288    0    0     0    32 12260 1467795 33 12 55  0  0
19  0      0 129306344  10252 293288    0    0     0     0 11399 1468260 33 13 55  0  0
16  0      0 129306720  10252 293312    0    0     0     0 11088 1459573 32 13 54  0  0
17  0      0 129306376  10252 293336    0    0     0     0 10528 1449542 33 13 55  0  0
17  0      0 129305040  10252 293336    0    0     0    24 10106 1448357 33 13 54  0  0
19  1      0 129305648  10260 293356    0    0     0    24 10567 1454623 33 13 54  0  0
20  0      0 129305664  10260 293328    0    0     0     0 11337 1436192 33 13 55  0  0
17  0      0 129305040  10260 293360    0    0     0     0 12185 1430251 33 13 55  0  0
17  0      0 129304720  10260 293312    0    0     0     0 11433 1445821 33 13 55  0  0
21  0      0 129304016  10260 293284    0    0     0     0 10727 1479505 33 12 55  0  0
18  1      0 129304144  10268 293260    0    0     0    36 10989 1455231 33 13 55  0  0
18  0      0 129303624  10268 293320    0    0     0     0 11258 1468731 32 13 54  0  0
16  0      0 129303632  10268 293332    0    0     0     0 10437 1476566 32 13 54  0  0
16  0      0 129302832  10268 293348    0    0     0     0 10157 1503816 33 13 55  0  0
20  0      0 129304000  10268 293364    0    0     0     0 10579 1484097 32 13 54  0  0
21  1      0 129304064  10276 293292    0    0     0    12 10458 1474314 33 13 54  0  0
20  0      0 129304304  10276 293300    0    0     0    16 10655 1479656 32 13 54  0  0
19  0      0 129303296  10276 293300    0    0     0     0 10737 1487598 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129303360  10276 293268    0    0     0     0 12075 1448664 32 13 55  0  0
19  0      0 129303368  10276 293216    0    0     0     0 11651 1462667 33 13 55  0  0
17  1      0 129302904  10284 293196    0    0     0    24 15937 1463881 33 13 55  0  0
18  0      0 129303264  10284 293128    0    0     0     0 11730 1452223 32 13 54  0  0
19  0      0 129303584  10284 293120    0    0     0    20 12179 1477315 33 12 55  0  0
19  0      0 129304720  10284 293116    0    0     0     0 29863 1466928 33 12 55  0  0
19  0      0 129304352  10284 293120    0    0     0     0 26664 1457942 33 12 55  0  0
19  0      0 129304880  10292 293112    0    0     0    12 24212 1460593 33 13 55  0  0
19  0      0 129305264  10292 293112    0    0     0     0 28938 1481223 32 13 54  0  0
19  0      0 129304928  10292 293104    0    0     0     0 15863 1453814 32 13 54  0  0
19  0      0 129305280  10292 293104    0    0     0    20 11128 1452967 32 14 54  0  0
17  0      0 129305424  10292 293112    0    0     0     0 13168 1435802 32 13 55  0  0
18  0      0 129306176  10300 293116    0    0     0    36 12165 1445765 33 13 55  0  0
20  0      0 129305648  10300 293120    0    0     0     0 11483 1438615 32 13 54  0  0
20  0      0 129305552  10300 293120    0    0     0     0 10601 1449508 33 12 55  0  0
18  0      0 129305544  10300 293136    0    0     0     0 12316 1474097 33 13 54  0  0
17  0      0 129304928  10300 293136    0    0     0    28 11509 1443591 33 13 55  0  0
18  0      0 129303856  10308 293212    0    0     0    24 11453 1446500 33 12 54  0  0
17  0      0 129304848  10308 293244    0    0     0     0 12200 1451913 33 13 55  0  0
16  0      0 129306168  10308 293172    0    0     0     0 11948 1466260 33 13 55  0  0
17  0      0 129306688  10308 293160    0    0     0     0 10719 1474685 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129306232  10308 293140    0    0     0     0 11675 1458357 33 12 55  0  0
18  0      0 129306112  10316 293148    0    0     0    36 10049 1466747 33 13 54  0  0
19  0      0 129305824  10316 293160    0    0     0     0 10064 1455552 32 13 54  0  0
16  0      0 129305536  10316 293200    0    0     0     0 10173 1464551 33 13 54  0  0
20  0      0 129305344  10316 293168    0    0     0     0 10159 1486572 33 13 54  0  0
19  0      0 129306976  10316 293104    0    0     0     0 10489 1502507 33 12 55  0  0
21  0      0 129306544  10324 293156    0    0     0    12 14356 1502520 33 12 54  0  0
16  0      0 129306800  10324 293180    0    0     0    16 10372 1469434 33 12 55  0  0
19  0      0 129306704  10324 293172    0    0     0     0 9317 1486155 32 13 54  0  0
18  0      0 129306936  10324 293188    0    0     0     0 9626 1456567 33 13 55  0  0
18  0      0 129306688  10324 293180    0    0     0     0 11244 1448816 32 13 54  0  0
20  0      0 129307088  10332 293188    0    0     0    24 11930 1447437 33 12 55  0  0
18  0      0 129306720  10332 293196    0    0     0    20 11507 1431371 33 13 55  0  0
18  0      0 129306472  10332 293188    0    0     0     0 10399 1431404 33 13 54  0  0
20  0      0 129307032  10332 293192    0    0     0     0 10429 1460773 33 13 55  0  0
18  0      0 129307568  10332 293184    0    0     0     0 10476 1464905 33 13 54  0  0
18  0      0 129307392  10340 293200    0    0     0    12 10389 1464952 32 13 54  0  0
16  0      0 129307760  10340 293192    0    0     0     0 10720 1447627 32 13 54  0  0
17  0      0 129307776  10340 293224    0    0     0    16 11028 1446135 32 13 55  0  0
19  0      0 129308368  10340 293256    0    0     0     0 11278 1451709 33 13 55  0  0
21  0      0 129308048  10340 293240    0    0     0     0 10475 1448154 32 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0      0 129308592  10348 293328    0    0     0    24 11817 1451751 33 13 54  0  0
17  0      0 129308768  10348 293312    0    0     0     0 11405 1472512 33 13 55  0  0
18  0      0 129308544  10348 293284    0    0     0    12 11463 1454108 33 13 55  0  0
17  0      0 129308456  10348 293276    0    0     0     0 11464 1447829 33 13 55  0  0
17  0      0 129308984  10348 293276    0    0     0     0 11552 1448358 33 12 55  0  0
21  0      0 129308864  10356 293324    0    0     0    24 11405 1462448 33 12 55  0  0
17  0      0 129308688  10356 293364    0    0     0     0 11768 1460551 33 13 55  0  0
18  0      0 129308560  10356 293400    0    0     0     0 40154 1477447 33 13 54  0  0
17  0      0 129308208  10360 293404    0    0     4    28 51669 1494188 32 13 54  0  0
22  0      0 129307992  10360 293388    0    0     0     0 60178 1488404 32 13 54  0  0
17  0      0 129307792  10368 293372    0    0     0    24 18682 1484613 33 13 54  0  0
16  0      0 129307400  10368 293388    0    0     0     0 11193 1476511 33 12 55  0  0
19  0      0 129307520  10368 293388    0    0     0     0 11985 1469037 32 13 55  0  0
18  0      0 129307168  10368 293372    0    0     0    28 11123 1463850 33 13 55  0  0
20  0      0 129306432  10368 293380    0    0     0     0 10911 1469165 33 12 54  0  0
21  0      0 129306944  10376 293360    0    0     0    24 10484 1481590 32 13 54  0  0
18  0      0 129306600  10376 293348    0    0     0     0 10835 1478802 33 13 55  0  0
19  0      0 129306552  10376 293304    0    0     0     0 9996 1489875 33 12 54  0  0
17  0      0 129307384  10376 293320    0    0     0     0 15815 1478493 32 13 55  0  0
17  0      0 129307216  10376 293296    0    0     0    12 10875 1467459 33 13 55  0  0
18  0      0 129307760  10384 293264    0    0     0    24 10639 1469981 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129307760  10384 293280    0    0     0     0 15499 1437368 33 13 54  0  0
17  0      0 129307152  10384 293280    0    0     0     0 11247 1461380 33 13 54  0  0
18  0      0 129307168  10384 293300    0    0     0     0 10949 1466841 33 13 54  0  0
19  0      0 129307920  10384 293300    0    0     0    16 16100 1441961 32 13 54  0  0
17  0      0 129307320  10392 293292    0    0     0    24 10792 1480440 32 13 55  0  0
17  0      0 129306616  10392 293316    0    0     0     0 10829 1451583 33 13 55  0  0
19  0      0 129306120  10392 293316    0    0     0     0 11274 1443591 33 13 55  0  0
18  0      0 129305792  10392 293296    0    0     0     0 14900 1438102 33 12 55  0  0
17  0      0 129306032  10392 293296    0    0     0     0 11655 1459253 33 13 55  0  0
21  0      0 129306064  10400 293284    0    0     0    32 10736 1466492 33 13 55  0  0
19  0      0 129305840  10400 293292    0    0     0     0 10787 1463104 33 12 54  0  0
17  0      0 129304896  10400 293260    0    0     0     0 11457 1459599 33 13 55  0  0
17  0      0 129304912  10400 293260    0    0     0     0 11081 1464381 33 13 54  0  0
19  0      0 129305528  10400 293260    0    0     0     0 12317 1448591 33 13 55  0  0
16  0      0 129306440  10408 293240    0    0     0    28 11285 1455515 33 13 54  0  0
18  0      0 129306096  10408 293248    0    0     0     0 11226 1451879 33 13 55  0  0
18  0      0 129305488  10408 293256    0    0     0     0 11102 1456045 32 13 54  0  0
18  0      0 129306128  10408 293256    0    0     0     0 11240 1460759 32 13 54  0  0
21  0      0 129306160  10408 293268    0    0     0     0 11741 1456935 33 13 55  0  0
16  0      0 129306432  10416 293260    0    0     0    24 11449 1473216 33 12 55  0  0
21  0      0 129306800  10416 293260    0    0     0    12 11421 1445626 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129307216  10416 293284    0    0     0     0 11096 1474466 33 13 54  0  0
17  0      0 129307904  10416 293356    0    0     0     0 11828 1443917 32 13 55  0  0
18  0      0 129307152  10416 293372    0    0     0     0 10944 1424364 33 13 55  0  0
18  0      0 129307152  10424 293388    0    0     0    24 10906 1434981 32 13 55  0  0
21  0      0 129307344  10424 293456    0    0     0    16 11249 1432591 33 12 55  0  0
19  0      0 129308224  10424 293452    0    0     0     0 11573 1445406 32 13 55  0  0
21  0      0 129308600  10424 293468    0    0     0     0 9975 1443375 33 13 55  0  0
18  0      0 129308912  10424 293444    0    0     0     0 11866 1448332 33 13 54  0  0
18  0      0 129308656  10432 293476    0    0     0    24 11698 1480127 33 12 55  0  0
20  0      0 129308232  10432 293532    0    0     0     0 48911 1491005 32 13 54  0  0
17  0      0 129308352  10432 293560    0    0     0    24 55664 1483502 32 13 55  0  0
18  0      0 129308080  10432 293596    0    0     0     0 12362 1480437 33 12 55  0  0
21  0      0 129307184  10432 293632    0    0     0     0 10880 1468279 33 13 55  0  0
18  0      0 129306880  10440 293544    0    0     0    24 11012 1469469 32 13 54  0  0
22  0      0 129307576  10440 293608    0    0     0     0 10190 1486102 33 13 55  0  0
20  0      0 129306960  10440 293608    0    0     0    28 10946 1498214 33 13 54  0  0
20  0      0 129306720  10440 293608    0    0     0     0 11321 1486512 32 13 55  0  0
19  0      0 129306888  10440 293572    0    0     0     0 11439 1444036 32 13 54  0  0
19  0      0 129307488  10448 293596    0    0     0    24 11694 1439612 32 13 54  0  0
19  0      0 129307776  10448 293568    0    0     0     0 11299 1491391 33 13 55  0  0
18  0      0 129307328  10448 293512    0    0     0     0 10561 1499248 32 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129306704  10448 293512    0    0     0    12 11144 1462944 33 13 55  0  0
17  0      0 129306832  10448 293536    0    0     0     0 11325 1453115 33 13 55  0  0
16  0      0 129307608  10456 293520    0    0     0    24 11910 1452773 33 13 54  0  0
22  0      0 129306720  10456 293524    0    0     0     0 11345 1443576 33 13 55  0  0
18  0      0 129306384  10456 293520    0    0     0     0 11095 1466612 33 13 54  0  0
18  0      0 129306528  10456 293496    0    0     0    24 10940 1482989 33 12 55  0  0
24  0      0 129306416  10456 293500    0    0     0     0 10099 1483163 32 13 55  0  0
22  0      0 129306672  10464 293496    0    0     0    12 10193 1472772 33 13 54  0  0
19  0      0 129305696  10464 293496    0    0     0     0 11726 1467316 33 12 55  0  0
18  0      0 129305824  10464 293496    0    0     0     0 11397 1473122 33 12 55  0  0
17  0      0 129305832  10464 293496    0    0     0     0 11673 1458812 32 13 54  0  0
19  0      0 129306080  10464 293484    0    0     0    16 11676 1467173 33 12 55  0  0
19  0      0 129306336  10472 293492    0    0     0    24 11412 1467154 33 13 54  0  0
17  0      0 129306232  10472 293448    0    0     0     0 10956 1467923 32 14 54  0  0
20  0      0 129305576  10472 293384    0    0     0     0 11146 1452295 33 13 55  0  0
18  0      0 129305592  10472 293384    0    0     0     0 11709 1476216 33 13 55  0  0
18  0      0 129305264  10472 293456    0    0     0    12 10893 1486988 33 13 55  0  0
18  0      0 129305872  10480 293480    0    0     0    24 10534 1483299 33 12 54  0  0
17  0      0 129305248  10480 293492    0    0     0     0 10052 1484810 33 12 55  0  0
17  0      0 129305136  10480 293512    0    0     0     0 11084 1493189 33 12 55  0  0
18  0      0 129305872  10480 293528    0    0     0     0 10462 1494814 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129305624  10480 293500    0    0     0     0 11221 1454016 33 12 55  0  0
17  0      0 129305696  10488 293476    0    0     0    40 11628 1454026 33 13 54  0  0
19  0      0 129306312  10488 293516    0    0     0     0 10649 1436230 32 13 55  0  0
18  0      0 129306528  10488 293556    0    0     0     0 11521 1449699 33 13 55  0  0
21  0      0 129305392  10488 293616    0    0     0     0 11088 1463058 33 12 54  0  0
17  0      0 129305632  10488 293632    0    0     0     0 11018 1486589 33 13 55  0  0
18  0      0 129305240  10496 293668    0    0     0    32 10458 1470913 33 13 54  0  0
23  0      0 129305216  10496 293688    0    0     0     0 12033 1445501 33 13 54  0  0
17  0      0 129306512  10496 293680    0    0     0     0 11206 1451034 32 13 54  0  0
20  0      0 129306608  10496 293720    0    0     0     0 11656 1458215 32 13 55  0  0
18  0      0 129306368  10496 293616    0    0     0     0 10788 1468761 33 13 54  0  0
19  0      0 129306608  10504 293624    0    0     0    12 44415 1463580 33 13 54  0  0
17  0      0 129306640  10504 293620    0    0     0    20 11753 1468793 32 13 54  0  0
20  0      0 129305712  10504 293676    0    0     0     0 11039 1467962 32 13 55  0  0
18  0      0 129305688  10504 293588    0    0     0     0 10985 1456089 33 13 54  0  0
21  0      0 129306352  10504 293536    0    0     0     0 10892 1467892 33 13 54  0  0
18  0      0 129306384  10512 293552    0    0     0    36 11633 1462048 33 13 55  0  0
18  0      0 129305616  10512 293576    0    0     0    24 10857 1463643 33 13 54  0  0
18  0      0 129305856  10512 293624    0    0     0     0 11046 1449729 32 13 55  0  0
19  0      0 129306592  10512 293640    0    0     0     0 12303 1451820 33 13 55  0  0
19  0      0 129306176  10512 293680    0    0     0     0 11753 1463043 32 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129305696  10520 293664    0    0     0    24 11527 1445230 32 13 54  0  0
17  0      0 129305216  10520 293660    0    0     0     0 10937 1493644 33 13 55  0  0
19  0      0 129305312  10520 293708    0    0     0    24 11000 1472578 33 13 54  0  0
17  0      0 129305200  10520 293724    0    0     0     0 10404 1471788 33 13 54  0  0
19  0      0 129305152  10520 293664    0    0     0     0 11968 1449726 33 13 55  0  0
20  0      0 129305032  10528 293680    0    0     0    12 10787 1437356 33 13 55  0  0
21  0      0 129305408  10528 293680    0    0     0     0 11214 1434941 33 12 55  0  0
16  0      0 129305792  10528 293700    0    0     0    12 11347 1454090 33 13 54  0  0
21  0      0 129306272  10528 293700    0    0     0     0 10984 1475339 33 12 55  0  0
19  0      0 129306304  10528 293672    0    0     0     0 11044 1474727 33 13 55  0  0
20  0      0 129306336  10536 293616    0    0     0    24 10840 1467031 32 13 54  0  0
17  0      0 129306624  10536 293592    0    0     0     0 10357 1488371 33 13 54  0  0
20  0      0 129307296  10536 293560    0    0     0     0 10789 1489120 33 13 55  0  0
19  0      0 129308032  10536 293560    0    0     0    16 11043 1490189 33 12 55  0  0
19  0      0 129308056  10536 293504    0    0     0     0 10588 1488957 33 13 54  0  0
18  0      0 129307320  10544 293492    0    0     0    24 9975 1489996 33 13 54  0  0
20  0      0 129306576  10544 293500    0    0     0     0 11158 1464712 33 13 55  0  0
18  0      0 129307040  10544 293456    0    0     0     0 10716 1471123 33 12 55  0  0
16  0      0 129307480  10544 293432    0    0     0    16 11820 1447323 33 13 55  0  0
17  0      0 129307248  10544 293432    0    0     0     0 12080 1462371 32 13 55  0  0
19  0      0 129306880  10552 293416    0    0     0    24 13014 1455168 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 129305608  10552 293436    0    0     0     0 9957 1496702 33 13 54  0  0
20  0      0 129305624  10552 293456    0    0     0     0 11235 1474609 33 13 54  0  0
17  0      0 129306160  10552 293416    0    0     0     0 10479 1457333 33 13 55  0  0
19  0      0 129305832  10552 293384    0    0     0    20 10493 1457802 32 13 54  0  0
19  0      0 129305328  10560 293396    0    0     0    12 11364 1489086 32 13 54  0  0
17  0      0 129305504  10560 293340    0    0     0     0 11387 1450435 32 13 54  0  0
19  0      0 129305840  10560 293384    0    0     0     0 16388 1455993 33 13 55  0  0
18  0      0 129305984  10560 293360    0    0     0     0 11285 1477341 33 13 55  0  0
18  0      0 129306024  10560 293328    0    0     0    16 11602 1474146 33 12 55  0  0
17  0      0 129306680  10568 293308    0    0     0    24 43857 1477314 33 12 55  0  0
19  0      0 129306104  10568 293276    0    0     0     0 42625 1472113 32 13 54  0  0
21  0      0 129306176  10568 293344    0    0     0     0 49958 1464235 33 12 55  0  0
19  0      0 129305824  10568 293304    0    0     0     0 53060 1479417 33 12 55  0  0
18  0      0 129305840  10568 293304    0    0     0     0 11330 1472596 33 13 54  0  0
21  0      0 129305776  10576 293284    0    0     0    52 10968 1474720 33 13 54  0  0
18  0      0 129305696  10576 293264    0    0     0     0 11230 1473708 32 13 54  0  0
16  0      0 129306464  10576 293280    0    0     0     0 10418 1472281 33 12 55  0  0
18  0      0 129306240  10576 293280    0    0     0     0 10305 1483176 33 13 55  0  0
17  0      0 129306048  10576 293240    0    0     0     0 11434 1459901 32 13 55  0  0
22  0      0 129305592  10584 293232    0    0     0    40 10960 1476492 33 13 54  0  0
19  0      0 129305352  10584 293236    0    0     0     0 11751 1465793 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 129305120  10584 293244    0    0     0     0 10877 1453559 33 13 54  0  0
19  0      0 129305600  10584 293244    0    0     0     0 11230 1444229 33 12 55  0  0
21  0      0 129306120  10584 293236    0    0     0     0 11967 1463451 33 13 55  0  0
22  0      0 129306272  10592 293188    0    0     0    24 11727 1460313 32 13 55  0  0
17  0      0 129305696  10592 293280    0    0     0    20 12080 1467327 33 13 54  0  0
17  0      0 129306816  10592 293288    0    0     0     0 11681 1473139 32 13 54  0  0
19  0      0 129307072  10592 293308    0    0     0     0 12063 1455721 33 13 55  0  0
18  0      0 129305992  10592 293276    0    0     0     0 11283 1475658 32 13 54  0  0
20  0      0 129305344  10600 293292    0    0     0    12 9804 1472803 33 12 54  0  0
19  0      0 129305456  10600 293288    0    0     0    16 10853 1486951 32 13 54  0  0
19  0      0 129305840  10600 293288    0    0     0     0 11786 1489400 33 13 54  0  0
17  0      0 129305008  10600 293256    0    0     0     0 11184 1472148 33 12 54  0  0
19  0      0 129304312  10600 293232    0    0     0     0 11133 1471687 33 12 55  0  0
18  0      0 129304112  10608 293208    0    0     0    24 11506 1464563 32 13 55  0  0
20  0      0 129303936  10608 293252    0    0     0     0 12294 1446153 33 13 54  0  0
19  0      0 129304736  10608 293116    0    0     0    12 11891 1447370 33 13 55  0  0
19  0      0 129304752  10608 293124    0    0     0     0 11586 1472946 33 13 55  0  0
18  0      0 129305408  10608 293100    0    0     0     0 11160 1482671 33 12 55  0  0
19  0      0 129306064  10616 292996    0    0     0    24 11223 1448944 33 13 54  0  0
18  0      0 129305136  10616 293036    0    0     0     0 11032 1461328 32 13 55  0  0
20  0      0 129304144  10616 293052    0    0     0    24 10851 1477783 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129304000  10616 293084    0    0     0     0 11493 1449831 33 13 54  0  0
18  0      0 129304656  10616 293088    0    0     0     0 11289 1470336 33 13 54  0  0
21  0      0 129304480  10624 293168    0    0     0    12 15764 1472228 33 13 54  0  0
18  0      0 129304112  10624 293176    0    0     0     0 11735 1457352 32 13 55  0  0
18  0      0 129303936  10624 293120    0    0     0     0 11862 1455271 33 13 55  0  0
20  0      0 129304032  10624 293112    0    0     0    12 10819 1485844 33 13 54  0  0
18  0      0 129304432  10624 293112    0    0     0     0 16029 1441829 33 12 55  0  0
18  0      0 129303424  10632 293124    0    0     0    24 12087 1443115 33 13 54  0  0
20  0      0 129303952  10632 293124    0    0     0     0 10379 1459426 32 13 55  0  0
21  0      0 129303280  10632 293172    0    0     0     0 14416 1452402 32 13 55  0  0
20  0      0 129303328  10632 293136    0    0     0    20 12360 1442182 33 13 55  0  0
17  0      0 129303392  10632 293200    0    0     0     0 46766 1441038 32 13 55  0  0
21  0      0 129303648  10640 293216    0    0     0    36 54211 1436388 33 12 55  0  0
21  0      0 129303168  10640 293208    0    0     0     0 52929 1435819 33 12 55  0  0
16  0      0 129302560  10640 293200    0    0     0     0 11008 1442161 33 13 54  0  0
16  0      0 129302976  10640 293216    0    0     0    28 12026 1482938 33 12 55  0  0
20  0      0 129303824  10640 293268    0    0     0     0 11097 1490845 33 13 54  0  0
19  0      0 129304152  10648 293308    0    0     0    24 10551 1493961 32 13 54  0  0
19  0      0 129304000  10648 293348    0    0     0     0 11054 1479693 33 13 54  0  0
18  0      0 129303752  10648 293364    0    0     0     0 10807 1477491 32 13 54  0  0
20  0      0 129303968  10648 293396    0    0     0     0 11068 1453837 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129304096  10648 293412    0    0     0    20 11429 1460083 33 13 55  0  0
16  0      0 129304096  10656 293512    0    0     0    12 10520 1456988 33 12 55  0  0
17  0      0 129304872  10656 293504    0    0     0     0 10903 1457316 33 13 55  0  0
18  0      0 129304512  10656 293488    0    0     0     0 10612 1478512 33 13 55  0  0
18  0      0 129304096  10796 293432    0    0   148     0 10403 1486662 33 13 54  0  0
20  0      0 129304656  10796 293392    0    0     0    24 11082 1472054 33 12 55  0  0
16  0      0 129304160  10804 293396    0    0     0    52 12176 1475223 33 13 55  0  0
19  0      0 129304480  10804 293408    0    0     0     0 11780 1461205 32 13 55  0  0
18  0      0 129305456  10804 293480    0    0     0     0 10813 1467030 32 13 55  0  0
18  0      0 129306096  10808 293504    0    0    68     0 11727 1437691 32 13 55  0  0
20  0      0 129306000  10808 293524    0    0     0     0 11992 1448656 32 13 55  0  0
19  0      0 129306176  10812 293516    0    0     0    64 12277 1444887 33 13 55  0  0
17  0      0 129306360  10812 293500    0    0     0     0 11493 1438830 33 13 55  0  0
16  0      0 129306432  10812 293364    0    0     0     0 11643 1458526 32 13 55  0  0
17  0      0 129305424  10812 293380    0    0     0     0 11535 1434242 33 12 55  0  0
18  0      0 129305272  10812 293348    0    0     0     0 11571 1440305 33 12 55  0  0
19  0      0 129305808  10820 293324    0    0     0    28 11120 1476286 33 12 54  0  0
17  0      0 129305960  10820 293328    0    0     0     0 11528 1455554 32 13 55  0  0
20  0      0 129305392  10820 293288    0    0     0     0 12475 1451231 32 13 55  0  0
18  0      0 129305744  10820 293304    0    0     0     0 11433 1470930 33 13 54  0  0
20  0      0 129306000  10820 293312    0    0     0     0 10867 1475340 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 129305488  10828 293304    0    0     0    24 11500 1480234 32 13 54  0  0
18  0      0 129305184  10828 293248    0    0     0    20 11016 1473252 33 12 55  0  0
20  0      0 129304944  10828 293264    0    0     0     0 11206 1471209 32 13 55  0  0
18  0      0 129305464  10828 293252    0    0     0     0 11271 1487949 32 13 54  0  0
18  0      0 129305344  10828 293260    0    0     0     0 11938 1464821 33 13 54  0  0
18  0      0 129305832  10836 293260    0    0     0    12 11568 1453351 33 13 55  0  0
19  0      0 129305536  10836 293300    0    0     0    16 11447 1457186 33 13 55  0  0
21  0      0 129305464  10836 293268    0    0     0     0 11682 1450252 32 13 55  0  0
17  0      0 129306288  10836 293300    0    0     0     0 11200 1464158 32 13 55  0  0
16  0      0 129305536  10836 293296    0    0     0     0 10800 1476483 33 13 54  0  0
18  0      0 129305888  10844 293328    0    0     0    24 12017 1463654 33 13 55  0  0
21  0      0 129306112  10844 293376    0    0     0     0 11784 1438264 33 13 54  0  0
19  0      0 129306056  10844 293464    0    0     0    16 12577 1469206 32 13 54  0  0
18  0      0 129306208  10844 293456    0    0     0     0 52483 1443574 33 13 54  0  0
18  0      0 129305712  10844 293448    0    0     0     0 45589 1439400 33 12 55  0  0
19  0      0 129305016  10852 293416    0    0     0    36 11323 1451420 33 12 55  0  0
18  0      0 129306328  10852 293400    0    0     0     0 11146 1470914 33 12 55  0  0
18  0      0 129305744  10852 293384    0    0     0    36 11526 1459626 33 13 54  0  0
20  0      0 129305760  10852 293380    0    0     0     0 11455 1453943 33 13 54  0  0
22  0      0 129305824  10852 293324    0    0     0     0 12269 1453810 33 12 55  0  0
18  0      0 129305920  10860 293348    0    0     0    12 11768 1452879 32 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129306176  10860 293356    0    0     0     0 12653 1443737 33 13 54  0  0
18  0      0 129306064  10860 293348    0    0     0     0 12368 1460490 33 13 54  0  0
18  0      0 129305504  10860 293308    0    0     0    12 11893 1462879 33 13 54  0  0
16  0      0 129304896  10860 293312    0    0     0     0 13571 1444652 33 12 55  0  0
19  0      0 129304784  10868 293296    0    0     0    24 11169 1439596 33 13 54  0  0
16  0      0 129305048  10868 293292    0    0     0     0 11607 1460615 32 13 55  0  0
16  0      0 129305296  10868 293292    0    0     0     0 11576 1467191 32 13 55  0  0
20  0      0 129305280  10868 293304    0    0     0    16 11333 1477901 33 13 54  0  0
19  0      0 129305184  10868 293320    0    0     0     0 10848 1468352 32 13 55  0  0
19  0      0 129304784  10876 293352    0    0     0    24 10937 1464519 33 13 54  0  0
20  0      0 129305280  10876 293360    0    0     0     0 11302 1453408 33 13 54  0  0
17  0      0 129304960  10876 293312    0    0     0     0 10587 1462807 33 13 55  0  0
18  0      0 129305408  10876 293272    0    0     0    16 10431 1464946 33 13 54  0  0
