procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129465520  71296 330020    0    0     0   648 3652 11520  0  0 97  3  0
 0  1      0 129466192  71412 330136    0    0     0   708 3839 11715  0  0 96  3  0
 0  1      0 129465136  71548 330280    0    0    28   720 3895 11613  0  0 96  3  0
 0  1      0 129464880  71652 330432    0    0     0   640 3708 11668  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129465088  71772 330540    0    0     0   712 3788 11579  0  0 96  3  0
18  1      0 129464792  71892 330868    0    0     0   748 3841 12181  0  0 96  3  0
 0  1      0 129464272  72028 331008    0    0     0   840 3865 12887  1  0 96  3  0
 0  1      0 129464656  72152 331260    0    0     0   728 3770 11513  0  0 97  3  0
 0  1      0 129463904  72288 331264    0    0     0   720 3813 12460  0  0 96  3  0
 0  2      0 129463768  72408 331236    0    0     0   752 3764 11745  0  0 97  3  0
 1  2      0 129463712  72524 331824    0    0     0  4848 3706 11827  0  0 97  3  0
 0  1      0 129464368  72644 332004    0    0     0   680 3908 12409  0  0 96  3  0
 0  2      0 129464128  72748 332072    0    0     0   704 3622 10994  0  0 97  3  0
 0  2      0 129464128  72860 332108    0    0     0   696 3768 11532  0  0 97  3  0
 0  1      0 129462688  72972 332384    0    0     0  2780 4347 11635  0  0 96  3  0
 0  1      0 129461840  73100 332420    0    0     0   752 3948 12433  0  0 96  3  0
 0  1      0 129461424  73236 332820    0    0     0   748 3720 12258  1  0 97  3  0
 0  1      0 129461056  73320 332872    0    0     0   696 3701 11946  0  0 96  3  0
 0  1      0 129460624  73428 332972    0    0     0   800 3797 11764  1  0 96  3  0
 0  1      0 129460400  73544 333064    0    0     0   788 3917 12493  0  0 96  3  0
 0  1      0 129460224  73652 333200    0    0     0   616 3585 11434  0  0 97  3  0
 2  1      0 129460800  73756 333264    0    0     0   688 3671 11361  0  0 96  3  0
 1  2      0 129459464  73880 333388    0    0     0   716 3796 11868  0  0 97  3  0
 0  2      0 129459296  74036 333492    0    0     0   740 3817 11643  0  0 97  3  0
 0  1      0 129460288  74152 333708    0    0     0   720 3847 12170  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129460512  74272 333904    0    0     0   680 3831 11429  0  0 96  3  0
 1  1      0 129459992  74400 334080    0    0     0   740 3694 12088  0  0 96  3  0
 0  1      0 129459968  74520 334172    0    0     0   760 3771 11773  0  0 97  3  0
 1  1      0 129459968  74648 334256    0    0     0   720 3684 11487  0  0 96  3  0
 0  1      0 129460224  74744 334260    0    0     0   640 3666 11344  0  0 96  3  0
 0  1      0 129459376  74868 334416    0    0     0   788 3765 12487  0  0 96  3  0
 0  2      0 129459176  75000 334704    0    0     0   824 3879 12595  0  0 96  3  0
 0  1      0 129459296  75136 334720    0    0     0   736 3748 12380  0  0 96  3  0
 0  2      0 129459632  75252 334592    0    0     0   668 3598 10765  0  0 96  3  0
 0  1      0 129458032  75396 335032    0    0     0   724 3746 12241  0  0 96  3  0
 0  1      0 129458048  75528 335172    0    0     0   756 3991 11944  0  0 96  3  0
 0  1      0 129457728  75656 335396    0    0     0   728 3708 12299  0  0 97  3  0
 1  2      0 129456624  75748 335484    0    0     0   644 3585 10811  0  0 96  3  0
 0  1      0 129457256  75836 335536    0    0     0   672 3605 11392  0  0 97  3  0
 0  2      0 129457056  75924 335772    0    0     0   748 3855 11856  0  0 96  3  0
 0  1      0 129456416  76052 335848    0    0     0   720 3670 12188  0  0 96  3  0
 0  1      0 129456544  76132 335836    0    0     0   688 3774 11633  0  0 96  3  0
 0  1      0 129456792  76260 336208    0    0     0   680 4051 11601  0  0 96  3  0
 0  1      0 129456464  76348 336324    0    0     4   736 4205 11644  0  0 96  3  0
 0  1      0 129456312  76472 336448    0    0     0   760 4151 12458  1  0 96  3  0
 3  1      0 129456616  76584 336388    0    0     0   692 3744 11653  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129455744  76700 336692    0    0     0   676 4109 11622  0  0 97  3  0
 0  1      0 129455536  76816 336688    0    0     0   732 3960 12392  0  0 96  3  0
 0  1      0 129454888  76928 337028    0    0     0   724 3635 11505  0  0 97  3  0
 0  1      0 129453696  77028 336956    0    0     0   740 3948 12417  0  0 96  3  0
 0  1      0 129452960  77148 337312    0    0     0   752 3686 11719  0  0 97  3  0
 0  1      0 129452744  77300 337396    0    0     0   708 3677 12237  0  0 97  3  0
 1  1      0 129453232  77360 337520    0    0     0   768 3939 12525  0  0 97  3  0
 0  1      0 129453344  77484 337612    0    0     0   716 3807 11707  0  0 97  3  0
 0  1      0 129452768  77612 337772    0    0     0   728 3688 12233  0  0 96  3  0
 0  2      0 129453248  77708 337604    0    0     0   644 3604 10882  0  0 97  3  0
 0  1      0 129453216  77784 337708    0    0     0   712 3903 12406  0  0 96  3  0
 0  2      0 129452944  77924 337828    0    0     0   764 3746 11720  0  0 96  3  0
 1  2      0 129452912  78048 338020    0    0     0   644 3567 11492  0  0 97  3  0
 0  1      0 129452000  78116 338116    0    0     0   696 3701 11469  0  0 97  3  0
 0  1      0 129452208  78232 338216    0    0     0   716 3787 12288  0  0 96  3  0
 0  1      0 129451832  78344 338456    0    0     0   780 3756 12372  0  0 97  3  0
 0  1      0 129451696  78460 338496    0    0     0   656 3611 10958  0  0 96  3  0
 0  1      0 129451288  78552 338596    0    0     0   664 3772 11671  0  0 96  3  0
 0  1      0 129450768  78664 338820    0    0     0   796 3784 12376  0  0 97  3  0
 1  2      0 129449976  78768 338868    0    0     0   800 3750 12340  0  0 96  3  0
 0  1      0 129449080  78872 339096    0    0     0   676 3806 11762  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 129448840  78992 339212    0    0     0   756 3845 12342  0  0 97  3  0
 0  1      0 129449584  79116 339352    0    0     0   756 3861 12567  0  0 96  3  0
 0  1      0 129449488  79248 339324    0    0     0   864 3740 12501  0  0 96  3  0
 0  1      0 129449112  79352 339436    0    0     0   676 3819 12210  0  0 97  3  0
 0  1      0 129449328  79456 339512    0    0     0   716 3695 11661  0  0 96  3  0
 0  1      0 129449312  79560 339552    0    0     0   700 3713 11550  0  0 97  3  0
 0  2      0 129448464  79664 339844    0    0     0   744 3689 11727  0  0 97  3  0
16  1      0 129448584  79760 339980    0    0     0   712 3690 11839  0  0 97  3  0
 0  1      0 129448208  79872 339956    0    0     0   728 3826 12124  0  0 97  3  0
 0  1      0 129447744  80004 340228    0    0     0   660 3932 11532  0  0 97  3  0
 0  2      0 129447808  80136 340368    0    0     0   776 4014 11903  0  0 96  3  0
 0  1      0 129447680  80260 340492    0    0     0   656 3774 11851  1  0 96  3  0
 0  1      0 129447680  80388 340260    0    0     0   676 3674 11368  0  0 97  3  0
 0  1      0 129447472  80484 340248    0    0     0   684 3956 11192  0  0 96  3  0
 0  1      0 129446624  80620 340748    0    0     0   784 3802 12399  0  0 97  3  0
 0  1      0 129446184  80672 340928    0    0     0   672 3978 11462  0  0 96  3  0
 1  1      0 129445512  80760 341068    0    0     0   700 3685 11698  0  0 97  3  0
 0  2      0 129445960  80860 341196    0    0     0   748 3959 11840  0  0 97  3  0
 0  1      0 129445456  80972 341040    0    0     0   732 3711 12249  0  0 97  3  0
 0  1      0 129445064  81080 341488    0    0     0   688 3876 11615  0  0 96  3  0
 1  1      0 129445920  81168 341484    0    0     0   804 3940 13431  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129445720  81292 341200    0    0     0   668 3730 11602  0  0 96  3  0
 1  1      0 129444768  81396 341468    0    0     0   652 3661 10933  0  0 96  3  0
 0  1      0 129444504  81528 341400    0    0     0   740 3981 13171  0  0 96  3  0
 1  2      0 129445448  81640 341612    0    0     0   796 3798 11882  0  0 96  3  0
 0  1      0 129445664  81784 341724    0    0     0   748 4130 12366  0  0 97  3  0
 0  1      0 129445936  81888 341724    0    0     0   592 3640 10701  0  0 96  3  0
 0  1      0 129445056  82000 341612    0    0     0   816 4149 13120  0  0 96  3  0
 0  1      0 129443816  82132 342080    0    0     0   748 3918 11853  0  0 96  3  0
 0  1      0 129443592  82212 342096    0    0     0   760 3954 12433  0  0 97  3  0
 1  1      0 129442736  82304 342200    0    0     0   616 3753 11408  0  0 96  3  0
 0  2      0 129441392  82428 342416    0    0     0   736 3743 11751  0  0 96  3  0
 0  1      0 129441568  82536 342564    0    0     0   748 3738 12404  0  0 97  3  0
 0  1      0 129441728  82656 342388    0    0     0   752 3847 12349  0  0 97  3  0
 1  1      0 129442056  82776 342796    0    0     0   760 3850 12481  0  0 96  3  0
 0  1      0 129442208  82892 342820    0    0     0   772 3871 12462  0  0 96  3  0
 0  1      0 129442352  83004 342868    0    0     0   804 3818 12518  0  0 97  3  0
 0  1      0 129440848  83132 343208    0    0     0   612 3710 11380  0  0 97  3  0
 0  1      0 129440496  83244 343360    0    0     0   748 3661 11458  0  0 96  3  0
 0  1      0 129440272  83364 343468    0    0     0   792 3784 12483  0  0 97  3  0
 0  1      0 129440008  83472 343524    0    0     0   744 3952 12539  0  0 97  3  0
 0  1      0 129440256  83572 343780    0    0     0   660 3967 11586  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129440592  83684 343964    0    0     0   716 3984 11504  0  0 97  3  0
 0  1      0 129440248  83784 344048    0    0     0   768 4047 11743  0  0 97  3  0
 0  1      0 129438880  83940 344012    0    0     0   764 3851 12441  0  0 96  3  0
 0  1      0 129438824  84056 344364    0    0     0   724 3712 11661  0  0 96  3  0
 1  0      0 129438976  84176 344508    0    0     0   712 3691 11488  0  0 97  3  0
 1  2      0 129436768  84316 344688    0    0     0   720 3807 11770  0  0 96  3  0
 1  1      0 129436392  84416 344744    0    0     0   708 3794 11720  0  0 96  3  0
 0  1      0 129436944  84496 345076    0    0     0   728 3788 12300  0  0 96  3  0
 0  1      0 129436880  84596 345124    0    0     0   632 3647 11516  0  0 97  3  0
 0  1      0 129436336  84708 345200    0    0     0   788 3939 12631  0  0 96  3  0
 0  1      0 129436360  84828 345328    0    0     0   708 3690 11772  0  0 96  3  0
 1  2      0 129436608  84964 345480    0    0     0   652 3866 10779  0  0 97  3  0
 0  1      0 129436608  85056 345432    0    0     0   664 3684 11395  0  0 97  3  0
 0  1      0 129436288  85128 345552    0    0     0   720 3905 11769  0  0 96  3  0
 0  1      0 129435392  85248 345736    0    0     0   724 3841 12352  0  0 96  3  0
 0  1      0 129435456  85320 345760    0    0     0   676 3916 11553  0  0 97  3  0
 0  1      0 129435680  85420 345932    0    0     0   704 4117 11550  0  0 97  3  0
 0  1      0 129435824  85548 346116    0    0     0   736 3860 11855  0  0 96  3  0
 0  1      0 129435440  85668 346304    0    0     0   792 3883 12572  0  0 96  3  0
 0  1      0 129434960  85796 346304    0    0     0   728 3935 12024  0  0 96  3  0
 0  1      0 129434376  85880 346568    0    0     0   648 3735 11495  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 129434376  86012 346704    0    0     0   752 3799 11567  0  0 96  3  0
 0  1      0 129433832  86128 346840    0    0     0   836 3840 12646  0  0 97  3  0
 0  1      0 129433040  86240 346944    0    0     0   696 3880 12334  1  0 96  3  0
 0  2      0 129432784  86332 346968    0    0     0   732 3705 11732  0  0 97  3  0
 0  1      0 129433200  86432 347220    0    0     0  4904 3832 12504  0  0 97  3  0
 0  1      0 129432800  86548 347364    0    0     0   748 3845 12592  0  0 97  3  0
 0  1      0 129433088  86684 347424    0    0     0   712 3684 11594  0  0 97  3  0
 1  1      0 129432424  86800 347648    0    0     0   736 3577 11625  0  0 97  3  0
 0  1      0 129432680  86892 347696    0    0     0   740 3752 11807  0  0 96  3  0
 0  1      0 129431872  87020 347920    0    0     0   656 3679 11511  0  0 96  3  0
 0  1      0 129431632  87136 347840    0    0     0   740 3859 12391  0  0 96  3  0
 0  1      0 129431472  87256 347720    0    0     0   636 3474 10590  0  0 97  3  0
 0  1      0 129429688  87348 348400    0    0     0   692 3780 11695  0  0 96  3  0
 0  1      0 129429552  87456 348504    0    0     0   708 3708 11797  0  0 96  3  0
 0  1      0 129429408  87576 348740    0    0     0   756 4004 12514  0  0 96  3  0
 1  1      0 129429040  87712 348784    0    0     0   672 3643 11463  0  0 96  3  0
 0  1      0 129428192  87812 349072    0    0     0   788 4005 11828  0  0 96  3  0
 0  1      0 129428480  87912 349088    0    0     0   728 3819 12349  0  0 97  3  0
 0  1      0 129427968  87996 349356    0    0     0   696 3775 11614  0  0 97  3  0
 0  1      0 129428528  88036 349448    0    0     0   692 3915 11669  0  0 96  3  0
 0  1      0 129427112  88148 349596    0    0     0   720 3923 12408  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129428080  88260 349712    0    0     0   696 3766 10824  0  0 96  3  0
 0  1      0 129427168  88404 349948    0    0     0   716 4016 12403  0  0 96  3  0
 0  1      0 129427960  88516 350028    0    0     0   696 3887 11755  0  0 97  3  0
 0  2      0 129426784  88616 350052    0    0     0   796 3765 12399  0  0 97  3  0
 0  1      0 129426992  88716 350376    0    0     0   712 3753 12305  1  0 96  3  0
 0  1      0 129425824  88864 350388    0    0     0   792 3820 11643  0  0 96  3  0
 0  1      0 129425744  88952 350340    0    0     0   724 3662 11772  0  0 97  3  0
 0  1      0 129423712  89080 350796    0    0     0   792 3808 12500  0  0 97  3  0
 0  1      0 129423216  89212 350868    0    0     0   720 3725 12334  0  0 96  3  0
 0  2      0 129423304  89348 351008    0    0     0   752 3772 11820  0  0 96  3  0
 0  1      0 129423040  89472 351056    0    0     0   680 3564 11440  0  0 96  3  0
 0  1      0 129422848  89592 351440    0    0     0   732 3839 12491  0  0 97  3  0
 0  1      0 129422152  89684 351604    0    0     0   716 3681 11613  0  0 96  3  0
 1  1      0 129422560  89800 351640    0    0     0   752 3758 12462  0  0 96  3  0
 0  1      0 129422136  89940 351848    0    0     0   660 3561 11533  0  0 97  3  0
 0  2      0 129421872  90028 351928    0    0     0   728 3725 10959  0  0 97  3  0
 0  1      0 129421392  90152 351944    0    0     0   708 3705 12320  0  0 96  3  0
 0  2      0 129419792  90292 352124    0    0     0   744 3748 11794  0  0 97  3  0
 0  1      0 129419568  90428 352160    0    0     0   652 3608 11424  0  0 96  3  0
 0  1      0 129417632  90540 352356    0    0     0   648 3746 11534  0  0 97  3  0
 0  1      0 129418312  90652 352608    0    0     0   756 3687 11704  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 129418296  90768 352580    0    0     0   728 3879 11818  0  0 97  3  0
 0  1      0 129416904  90892 352592    0    0     0   616 3639 11379  0  0 96  3  0
 0  1      0 129415904  91004 353200    0    0     0   776 3849 12471  0  0 97  3  0
 0  1      0 129415152  91064 353284    0    0     0   680 3680 11837  0  0 96  3  0
 1  1      0 129415264  91184 353488    0    0     0   784 3796 12357  0  0 97  3  0
 0  2      0 129414512  91292 353556    0    0     0   724 3720 11814  0  0 96  3  0
 1  1      0 129414472  91396 353596    0    0     0   712 3708 11611  0  0 97  3  0
 0  1      0 129413224  91500 354028    0    0     0   744 4449 12454  0  0 96  3  0
 0  1      0 129413216  91636 354192    0    0     0   748 3978 12552  0  0 96  3  0
 0  1      0 129412176  91760 354320    0    0     0   672 3650 10938  0  0 97  3  0
 0  1      0 129412064  91876 354320    0    0     0   736 3668 11306  0  0 96  3  0
 1  1      0 129410944  91980 354292    0    0     0   656 3617 10973  0  0 97  3  0
 0  1      0 129411216  92112 354240    0    0     0   740 3966 12266  0  0 97  3  0
 0  1      0 129412000  92248 354952    0    0     0   740 3860 11823  0  0 97  3  0
 1  1      0 129411736  92336 355092    0    0     0   624 3672 11329  1  0 96  3  0
 0  1      0 129411216  92456 355272    0    0     0   752 3838 11580  0  0 96  3  0
 0  1      0 129411136  92576 355328    0    0     0   764 3796 12016  1  0 96  3  0
 1  1      0 129411752  92712 355432    0    0     0   760 3796 12131  0  0 97  3  0
 0  1      0 129410976  92824 355636    0    0     0   636 3722 11362  0  0 97  3  0
 0  2      0 129410584  92948 355908    0    0     0   712 3739 11548  0  0 97  3  0
 0  1      0 129409984  93024 355980    0    0     0   704 3682 11873  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129411008  93084 356000    0    0     0   756 3808 12192  0  0 97  3  0
 0  1      0 129410640  93164 356104    0    0     0   684 3886 11048  0  0 96  3  0
 0  1      0 129410560  93224 356112    0    0     0   668 3714 11367  0  0 96  3  0
 0  2      0 129410928  93372 355964    0    0     0   760 3879 12068  0  0 96  3  0
 1  1      0 129409680  93504 356484    0    0     0   780 3808 12358  0  0 96  3  0
 0  2      0 129410080  93560 356508    0    0     0   696 3757 11449  0  0 97  3  0
 0  2      0 129411088  93640 356536    0    0     0   700 3678 11333  0  0 96  3  0
 0  1      0 129409744  93752 356908    0    0     0   728 3804 12403  1  0 96  3  0
 1  1      0 129408848  93880 356872    0    0     0   732 3799 12494  0  0 97  3  0
 0  1      0 129409040  93964 356748    0    0     0   628 3509 10574  0  0 97  3  0
 1  1      0 129408880  94060 357292    0    0     0   760 3722 11762  0  0 96  3  0
 0  2      0 129408944  94156 357596    0    0     0   780 3828 12415  0  0 96  3  0
 0  1      0 129407832  94292 357780    0    0     0   732 3823 12253  0  0 96  3  0
 0  1      0 129407888  94404 357928    0    0     0   712 3673 12355  0  0 96  3  0
 0  1      0 129407808  94508 358096    0    0     0   772 3885 12636  0  0 96  3  0
 0  1      0 129407472  94588 358400    0    0     0   840 3997 12706  0  0 96  3  0
 0  1      0 129406672  94676 358632    0    0     0   712 3793 12210  0  0 97  3  0
 0  1      0 129406904  94776 358712    0    0     0   704 3642 11491  0  0 97  3  0
 0  2      0 129406912  94884 358692    0    0     0   736 3861 11862  0  0 96  3  0
 0  1      0 129406944  95016 358572    0    0     0   772 3688 12238  0  0 97  3  0
 0  1      0 129405888  95136 358464    0    0     0   656 3573 10661  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 129404520  95228 359436    0    0     0   724 3668 12141  0  0 96  3  0
 0  1      0 129404600  95384 359412    0    0     0   740 3931 11862  0  0 96  3  0
 0  1      0 129404600  95532 359288    0    0     0   732 3677 12369  0  0 96  3  0
 0  1      0 129403632  95648 359844    0    0     0   672 3634 10838  0  0 97  3  0
 0  2      0 129402080  95740 360124    0    0     0   728 3662 11622  0  0 97  3  0
 0  1      0 129401616  95856 360368    0    0     0   732 3792 12438  0  0 97  3  0
 0  1      0 129401360  96008 360596    0    0     0   736 3570 11669  0  0 97  3  0
 4  1      0 129400560  96120 360728    0    0     0   660 3736 11733  0  0 96  3  0
 0  1      0 129400288  96248 360792    0    0     0   724 3740 12129  0  0 96  3  0
 0  1      0 129400296  96368 360912    0    0     0   712 3910 11770  0  0 97  3  0
 0  1      0 129399360  96480 361132    0    0     0   776 4355 12494  0  0 97  3  0
 0  1      0 129399056  96568 361072    0    0     0   656 4167 10988  0  0 96  3  0
 0  1      0 129398696  96688 361048    0    0     0   720 4089 12241  0  0 97  3  0
 0  1      0 129398416  96796 361416    0    0     0   732 4281 12463  0  0 96  3  0
 0  1      0 129397512  96888 361424    0    0     0   752 4243 11546  0  0 96  3  0
 1  2      0 129397240  96984 361648    0    0     0   668 4030 10899  0  0 97  3  0
 0  1      0 129397504  97124 361760    0    0     0   672 4670 11704  0  0 96  3  0
 0  1      0 129397024  97212 361820    0    0     0   736 4485 12281  0  0 97  3  0
 0  1      0 129396288  97328 361780    0    0     0   740 4241 11669  0  0 96  3  0
 0  1      0 129395936  97432 361824    0    0     0   676 4337 11447  0  0 97  3  0
 0  1      0 129395104  97584 362296    0    0     0   704 4199 11645  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129393600  97720 362388    0    0     0   696 4017 11532  0  0 96  3  0
 0  2      0 129393904  97836 362420    0    0     0   756 4082 11726  0  0 97  3  0
 0  1      0 129393936  97952 362664    0    0     0   740 3932 12240  0  0 96  3  0
 0  1      0 129393584  98068 362776    0    0     0   728 3771 11718  0  0 97  3  0
 0  1      0 129392536  98188 362912    0    0     0   676 4007 11790  0  0 96  3  0
 0  1      0 129392088  98292 362984    0    0     0   744 3841 11764  1  0 96  3  0
 0  1      0 129390528  98440 363148    0    0     0   680 3906 12155  0  0 97  3  0
 0  2      0 129389888  98568 363312    0    0     0   660 3796 11013  0  0 96  3  0
 0  1      0 129388816  98664 363528    0    0     0   716 3840 11801  0  0 96  3  0
 0  2      0 129389056  98764 363500    0    0     0   732 3690 11533  0  0 97  3  0
 0  1      0 129389488  98880 363776    0    0     0   740 3860 12258  0  0 97  3  0
 0  1      0 129389072  99012 363780    0    0     0   756 3827 11784  0  0 97  3  0
 0  1      0 129388728  99132 363712    0    0     0   740 3762 11687  0  0 96  3  0
 0  1      0 129388688  99252 363608    0    0     0   712 3594 11435  0  0 97  3  0
 0  1      0 129388456  99360 364272    0    0     0   748 3904 11813  1  0 96  3  0
 0  1      0 129387872  99476 364432    0    0     0   804 3774 12578  0  0 97  3  0
 0  1      0 129387568  99600 364608    0    0     0   708 3782 12175  0  0 96  3  0
 1  2      0 129387944  99720 364548    0    0     0   724 3615 11423  0  0 97  3  0
 0  1      0 129387936  99840 364444    0    0     0   704 3832 11594  0  0 96  3  0
 0  2      0 129387240  99952 364932    0    0     0   740 3770 11745  0  0 96  3  0
 0  1      0 129386976 100080 365008    0    0     0   680 3744 11622  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129385648 100192 365116    0    0     0   688 3941 12261  0  0 96  3  0
 0  1      0 129385640 100300 365140    0    0     0   764 3789 11730  0  0 97  3  0
 0  2      0 129385520 100412 365536    0    0     0   744 3700 11767  0  0 96  3  0
 0  1      0 129385264 100532 365688    0    0     0   736 3835 12339  0  0 97  3  0
 0  1      0 129384896 100640 365796    0    0     0   684 3701 11678  0  0 97  3  0
11  1      0 129384992 100780 365936    0    0     0   668 3701 11055  0  0 96  3  0
 0  2      0 129384616 100888 365916    0    0     0   656 3631 11384  0  0 97  3  0
 0  1      0 129384224 100960 365968    0    0     0   756 3893 11817  0  0 97  3  0
 0  2      0 129383728 101036 366584    0    0     0   768 3774 12411  0  0 96  3  0
 0  1      0 129384336 101168 366716    0    0     0   696 3815 12267  1  0 96  3  0
 1  1      0 129384208 101244 366672    0    0     0   760 3714 12299  1  0 96  3  0
 0  1      0 129384496 101336 367200    0    0     0   724 3936 11825  0  0 97  3  0
 0  1      0 129384512 101436 367332    0    0     0   780 3721 11753  0  0 96  3  0
 0  1      0 129384520 101524 367556    0    0     0   616 3636 11421  0  0 97  3  0
 0  1      0 129384368 101632 367620    0    0     0   600 3691 10844  0  0 96  3  0
 0  1      0 129383088 101768 367644    0    0     0   788 3872 12486  0  0 96  3  0
 0  1      0 129382088 101852 368052    0    0     0  4860 3679 11842  0  0 97  3  0
 0  1      0 129382560 101972 368044    0    0     0   708 3833 11894  0  0 96  3  0
 0  1      0 129382192 102068 368360    0    0     0   608 3539 10745  0  0 96  3  0
 0  2      0 129381880 102192 368284    0    0     0   728 3784 11850  0  0 97  3  0
 0  1      0 129381624 102332 368204    0    0     0   676 3639 11658  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129380600 102404 368676    0    0     0   772 3844 12287  1  0 96  3  0
 0  1      0 129380840 102472 368740    0    0     0   672 3527 11544  0  0 97  3  0
12  1      0 129380528 102540 368980    0    0     0   696 3800 11173  0  0 96  3  0
 0  1      0 129379264 102580 369152    0    0     0   644 3774 11548  0  0 97  3  0
 0  1      0 129379056 102636 369156    0    0     0   756 4020 12243  0  0 96  3  0
 0  2      0 129378656 102672 369348    0    0     0   696 3774 11702  0  0 97  3  0
 0  1      0 129378576 102720 369392    0    0     0   696 3829 12319  0  0 96  3  0
 0  1      0 129377872 102772 369668    0    0     0   784 3821 11845  0  0 96  3  0
 0  1      0 129378000 102836 369752    0    0     0   796 3874 13069  1  0 96  3  0
 0  1      0 129378256 102900 369752    0    0     0   672 3548 10878  0  0 97  3  0
 1  1      0 129377816 102972 370320    0    0     0   716 3746 11542  0  0 97  3  0
 0  2      0 129377272 103052 370512    0    0     0   792 3702 12063  0  0 97  3  0
 0  1      0 129377448 103116 370716    0    0     0   752 3796 11954  1  0 96  3  0
 0  1      0 129377408 103184 370924    0    0     0   632 3486 10645  0  0 96  3  0
 0  1      0 129376200 103244 370896    0    0     0   732 3851 12093  0  0 96  3  0
 0  1      0 129376064 103288 371108    0    0     0   756 3657 12040  0  0 97  3  0
 0  1      0 129376288 103332 371264    0    0     0   748 3761 12008  0  0 97  3  0
 0  1      0 129375520 103380 371396    0    0     0   640 3539 10414  0  0 97  3  0
 0  1      0 129376056 103436 371604    0    0     0   760 3832 12141  0  0 96  3  0
 0  2      0 129376048 103484 371672    0    0     0   736 3675 11429  0  0 96  3  0
 0  1      0 129375528 103524 371852    0    0     0   760 3752 12026  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 129375768 103592 371824    0    0     0   592 3517 10522  0  0 97  3  0
 0  2      0 129376400 103660 372116    0    0     0   736 3681 11364  0  0 97  3  0
 0  1      0 129376880 103712 372200    0    0     0   744 3628 11905  0  0 97  3  0
 0  1      0 129376744 103784 372448    0    0     0   712 3808 11724  0  0 96  3  0
 1  1      0 129376592 103844 372496    0    0     0   632 3545 11234  0  0 97  3  0
 0  2      0 129375976 103916 372568    0    0     0  4812 4018 11139  0  0 96  3  0
 0  2      0 129374832 103988 372868    0    0     0   740 3609 11577  0  0 96  3  0
 0  2      0 129373952 104064 372968    0    0     0   676 3756 11576  0  0 96  3  0
 0  1      0 129374064 104152 372916    0    0     0   724 3645 12250  0  0 97  3  0
 0  1      0 129373952 104208 372868    0    0     0   640 3619 10969  0  0 97  3  0
 0  1      0 129373952 104248 372828    0    0     0   668 3692 12281  0  0 96  3  0
 0  1      0 129372144 104316 373484    0    0     0   768 3664 11691  0  0 97  3  0
 0  1      0 129371808 104400 373652    0    0     0   780 3720 12315  0  0 97  3  0
 1  2      0 129371552 104476 373732    0    0     0   672 3832 11063  0  0 96  3  0
 0  1      0 129371360 104544 373752    0    0     0   756 3726 12328  0  0 96  3  0
